PosX,PosY,PosZ,Orientation X,Orientation Y,Orientation Z,SessionID,PlayerID,DateTime,
-10.5916,-0.03263348,-34.73859,14.9384,263.9974,1.546365E-06,79870,69528,21/12/2020 13:11:23,
-11.64306,-0.03340876,-34.84915,14.93835,263.9975,6.627279E-07,79870,69528,21/12/2020 13:11:23,
-12.6915,0.3710744,-34.97574,14.93833,263.9974,-6.627279E-07,79870,69528,21/12/2020 13:11:24,
-13.65347,0.8600199,-35.10293,15.04799,264.1425,8.840901E-07,79870,69528,21/12/2020 13:11:24,
-14.76919,0.9826858,-35.21775,15.6686,264.8824,-4.433622E-07,79870,69528,21/12/2020 13:11:24,
-15.82312,0.9826858,-35.31072,15.91088,265.119,0,79870,69528,21/12/2020 13:11:24,
-16.87564,0.9826858,-35.39849,16.31104,265.3153,1.779156E-06,79870,69528,21/12/2020 13:11:24,
-17.93745,0.9826858,-35.48351,16.66294,265.7712,-1.336795E-06,79870,69528,21/12/2020 13:11:24,
-18.99901,0.9826858,-35.55403,17.36845,267.4357,4.472805E-07,79870,69528,21/12/2020 13:11:24,
-20.05931,0.9826858,-35.55526,19.68772,272.3895,-9.067816E-07,79870,69528,21/12/2020 13:11:25,
-21.11243,0.9826858,-35.48508,20.71812,275.0178,0,79870,69528,21/12/2020 13:11:25,
-22.11859,0.9826858,-35.39451,21.5595,278.4398,4.590001E-07,79870,69528,21/12/2020 13:11:25,
-21.10719,0.9826858,-35.29964,17.29657,37.58988,-2.235528E-07,79870,69528,21/12/2020 13:11:28,
-20.05604,0.9826858,-35.15337,17.17225,35.89853,1.787219E-06,79870,69528,21/12/2020 13:11:28,
-19.02177,0.9826858,-34.94159,16.70522,26.91446,-4.456968E-07,79870,69528,21/12/2020 13:11:28,
-18.12281,0.9826858,-34.40738,16.74293,354.3526,0,79870,69528,21/12/2020 13:11:28,
-17.71199,0.9826858,-33.44348,16.76687,319.9376,-8.916822E-07,79870,69528,21/12/2020 13:11:28,
-17.73466,0.9826858,-32.38235,16.71436,310.0305,0,79870,69528,21/12/2020 13:11:28,
-17.80601,1.734686,-31.59394,16.705,309.6902,8.913926E-07,79870,69528,21/12/2020 13:11:29,
-17.88025,2.494686,-30.7974,16.70194,309.6637,8.913784E-07,79870,69528,21/12/2020 13:11:29,
-17.96956,3.082686,-29.84156,16.70083,309.6616,0,79870,69528,21/12/2020 13:11:29,
-18.07376,3.218686,-28.72642,16.70052,309.6615,8.913718E-07,79870,69528,21/12/2020 13:11:29,
-18.17797,2.910686,-27.61128,16.70046,309.4615,-8.913715E-07,79870,69528,21/12/2020 13:11:29,
-18.30448,2.334687,-26.66008,16.80348,303.0542,-1.783708E-06,79870,69528,21/12/2020 13:11:29,
-18.52132,1.634687,-25.89114,16.97352,291.1592,1.338987E-06,79870,69528,21/12/2020 13:11:29,
-18.91626,0.9826857,-25.2399,17.51281,269.3109,8.952697E-07,79870,69528,21/12/2020 13:11:29,
-19.76788,0.9826858,-24.69657,17.65813,266.8765,8.959896E-07,79870,69528,21/12/2020 13:11:30,
-20.80917,0.9826858,-24.75347,17.66794,266.8212,4.480192E-07,79870,69528,21/12/2020 13:11:30,
-21.84078,0.9826858,-24.60563,17.66867,266.6205,-8.96042E-07,79870,69528,21/12/2020 13:11:30,
-22.64452,1.027694,-23.90923,17.66881,266.5277,4.480213E-07,79870,69528,21/12/2020 13:11:30,
-23.61756,1.136705,-23.59375,17.66885,266.4835,-4.480215E-07,79870,69528,21/12/2020 13:11:30,
-24.68435,1.039,-23.65932,17.66886,266.4822,0,79870,69528,21/12/2020 13:11:31,
-23.62571,1.039,-23.46635,25.07448,323.1962,9.426072E-07,79870,69528,21/12/2020 13:11:33,
-22.68586,0.9826858,-22.98232,26.14386,331.3082,-1.902156E-06,79870,69528,21/12/2020 13:11:33,
-21.97152,0.9826858,-22.25077,26.03237,330.0172,-9.501721E-07,79870,69528,21/12/2020 13:11:33,
-21.70583,0.9826858,-21.22356,25.65512,329.252,3.788587E-06,79870,69528,21/12/2020 13:11:33,
-21.45374,1.182686,-20.18079,25.39949,326.8173,0,79870,69528,21/12/2020 13:11:33,
-21.31503,2.062686,-19.39315,25.10515,321.4833,-9.428433E-07,79870,69528,21/12/2020 13:11:33,
-21.28798,2.682686,-18.59492,24.3612,310.6599,-2.811662E-06,79870,69528,21/12/2020 13:11:33,
-21.40355,3.030686,-17.64225,23.83097,305.3033,2.800049E-06,79870,69528,21/12/2020 13:11:34,
-21.64695,2.926687,-16.54969,23.80663,298.698,9.331748E-07,79870,69528,21/12/2020 13:11:34,
-21.94312,2.518687,-15.63681,23.84273,293.0926,0,79870,69528,21/12/2020 13:11:34,
-22.34485,1.822687,-14.76531,23.54995,288.0148,0,79870,69528,21/12/2020 13:11:34,
-22.95645,1.022687,-14.29465,21.42078,283.1524,9.171254E-07,79870,69528,21/12/2020 13:11:34,
-23.16973,0.9826857,-13.2508,353.5699,250.7808,-3.758907E-07,79870,69528,21/12/2020 13:11:35,
-23.89274,1.734686,-13.03116,353.5416,250.7808,-5.907181E-07,79870,69528,21/12/2020 13:11:35,
-24.458,2.494686,-13.52212,353.5323,250.7808,4.833237E-07,79870,69528,21/12/2020 13:11:35,
-25.11123,3.058686,-14.13283,353.529,250.7808,-1.07406E-07,79870,69528,21/12/2020 13:11:35,
-26.16881,3.170686,-14.50151,353.5281,250.7808,4.833278E-07,79870,69528,21/12/2020 13:11:35,
-27.23539,2.834687,-14.84187,354.1046,256.8659,-2.145783E-07,79870,69528,21/12/2020 13:11:35,
-28.099,2.234687,-14.98443,356.3848,267.7714,-2.13869E-07,79870,69528,21/12/2020 13:11:35,
-28.09901,1.170687,-14.91891,1.095221,278.0612,2.134824E-07,79870,69528,21/12/2020 13:11:36,
-28.09941,2.062685,-14.11409,3.685537,278.7953,-1.069429E-07,79870,69528,21/12/2020 13:11:36,
-28.09941,2.850686,-13.33945,3.798289,278.7962,0,79870,69528,21/12/2020 13:11:36,
-28.09941,2.610687,-12.33495,4.214971,277.1876,4.280446E-07,79870,69528,21/12/2020 13:11:36,
-28.09941,1.522687,-12.19203,8.207402,276.0852,2.156522E-07,79870,69528,21/12/2020 13:11:37,
-28.09941,2.214686,-12.98174,12.8917,275.9359,-1.751702E-06,79870,69528,21/12/2020 13:11:37,
-28.09941,1.090687,-12.8227,23.21772,284.5728,-9.29011E-07,79870,69528,21/12/2020 13:11:38,
-28.15561,2.253568,-12.97175,23.82103,285.2079,0,79870,69528,21/12/2020 13:11:38,
-29.02563,2.913568,-13.23683,23.96303,289.0475,0,79870,69528,21/12/2020 13:11:38,
-30.03089,3.117568,-12.87037,25.11619,301.6349,9.429285E-07,79870,69528,21/12/2020 13:11:38,
-30.44383,2.109569,-12.71843,32.49069,3.835367,-2.024411E-06,79870,69528,21/12/2020 13:11:38,
-30.44383,1.017569,-12.71843,33.33618,11.89549,0,79870,69528,21/12/2020 13:11:38,
-29.50988,0.9826858,-12.23186,31.01339,13.45999,-1.992361E-06,79870,69528,21/12/2020 13:11:39,
-28.95386,1.182686,-11.32706,7.401396,352.5606,0,79870,69528,21/12/2020 13:11:39,
-29.00084,2.062686,-10.58469,357.3806,348.1595,0,79870,69528,21/12/2020 13:11:39,
-29.13706,2.742686,-9.796972,353.1976,347.8172,0,79870,69528,21/12/2020 13:11:39,
-29.33993,3.294686,-8.858654,351.6643,347.7897,-4.314447E-07,79870,69528,21/12/2020 13:11:40,
-28.57127,2.846686,-8.400729,3.83532,43.65107,-2.674031E-08,79870,69528,21/12/2020 13:11:40,
-27.9018,2.054686,-8.400711,12.7775,46.03278,0,79870,69528,21/12/2020 13:11:40,
-27.31944,1.174686,-7.902307,20.97587,41.53775,6.857757E-07,79870,69528,21/12/2020 13:11:40,
-26.35427,0.9826858,-7.510449,33.69008,30.85957,1.026108E-06,79870,69528,21/12/2020 13:11:40,
-25.66604,1.902686,-7.107228,33.69009,30.79621,2.565271E-06,79870,69528,21/12/2020 13:11:41,
-24.89376,2.622686,-6.89976,33.69007,30.79126,1.539162E-06,79870,69528,21/12/2020 13:11:41,
-23.96313,3.182686,-6.664119,33.69008,30.79086,-1.026108E-06,79870,69528,21/12/2020 13:11:41,
-22.87782,3.294686,-6.387523,33.69007,29.9529,-1.539162E-06,79870,69528,21/12/2020 13:11:41,
-21.77059,2.958686,-6.23858,33.69007,15.98131,1.026108E-06,79870,69528,21/12/2020 13:11:41,
-20.81088,2.358686,-6.216608,33.40239,351.1979,-3.068094E-06,79870,69528,21/12/2020 13:11:41,
-20.01133,1.638687,-6.190905,31.88486,324.3345,4.021963E-06,79870,69528,21/12/2020 13:11:41,
-19.21012,0.9826858,-6.008697,24.8949,304.4476,2.823694E-06,79870,69528,21/12/2020 13:11:41,
-19.17151,0.9826858,-5.007082,21.60505,303.6234,-1.836577E-06,79870,69528,21/12/2020 13:11:42,
-19.40218,0.9826858,-3.92345,20.182,300.8319,0,79870,69528,21/12/2020 13:11:42,
-19.74698,0.9826858,-2.918045,18.33605,288.7537,0,79870,69528,21/12/2020 13:11:42,
-20.3059,0.9826858,-2.018032,16.79707,274.8013,0,79870,69528,21/12/2020 13:11:42,
-20.99699,0.9826858,-1.264454,12.92412,253.0203,0,79870,69528,21/12/2020 13:11:42,
-20.7779,0.9826858,-2.352303,10.05254,250.7304,-1.083856E-07,79870,69528,21/12/2020 13:11:43,
-21.1515,0.9826858,-3.294618,10.42036,256.869,4.340454E-07,79870,69528,21/12/2020 13:11:44,
-21.08241,0.9826857,-2.267953,11.80601,271.4511,-2.180562E-07,79870,69528,21/12/2020 13:11:44,
-20.96721,0.9826857,-1.265422,11.62189,267.2283,6.537328E-07,79870,69528,21/12/2020 13:11:44,
-20.57559,0.9826857,-2.260726,11.55569,266.9346,-1.307156E-06,79870,69528,21/12/2020 13:11:45,
-21.44336,0.9826857,-2.911323,11.55543,266.9347,-1.089296E-06,79870,69528,21/12/2020 13:11:45,
-22.44366,0.9826857,-2.900008,11.55538,266.9347,8.714363E-07,79870,69528,21/12/2020 13:11:45,
-23.45271,0.9826857,-2.838105,11.55538,266.9347,4.357181E-07,79870,69528,21/12/2020 13:11:45,
-23.84934,0.9826858,-3.854012,11.55538,266.4822,1.307155E-06,79870,69528,21/12/2020 13:11:45,
-23.84935,0.9826858,-4.906086,11.66195,265.402,-2.179423E-07,79870,69528,21/12/2020 13:11:46,
-23.84214,0.9826858,-3.758272,15.65668,315.604,8.866727E-07,79870,69528,21/12/2020 13:11:46,
-23.27197,0.9826858,-2.897736,16.14303,321.5294,8.888192E-07,79870,69528,21/12/2020 13:11:46,
-22.90025,0.9826857,-1.93858,16.35001,330.2961,8.897553E-07,79870,69528,21/12/2020 13:11:46,
-22.77301,0.9826857,-0.9220769,16.41185,331.3908,8.900378E-07,79870,69528,21/12/2020 13:11:46,
-22.50579,1.734686,-0.01970826,16.42395,331.555,-8.900931E-07,79870,69528,21/12/2020 13:11:46,
-22.27778,2.482686,0.7471116,16.42686,331.5624,0,79870,69528,21/12/2020 13:11:47,
-22.01291,2.998686,1.6698,16.69633,329.1421,0,79870,69528,21/12/2020 13:11:47,
-21.84223,3.058686,2.774286,18.23534,316.5635,0,79870,69528,21/12/2020 13:11:47,
-21.98459,2.694687,3.877761,19.18702,293.3204,0,79870,69528,21/12/2020 13:11:47,
-22.58351,2.070687,4.588531,18.57531,271.7453,-9.006946E-07,79870,69528,21/12/2020 13:11:47,
-23.3779,1.330687,4.55938,17.41191,261.5915,-1.342161E-06,79870,69528,21/12/2020 13:11:47,
-24.3303,0.9826857,4.399543,14.65853,259.7759,-6.618735E-07,79870,69528,21/12/2020 13:11:47,
-25.02019,0.9826858,3.643724,14.70601,267.9145,-4.413448E-07,79870,69528,21/12/2020 13:11:48,
-25.88996,0.9826858,4.201411,15.58995,308.1757,-8.86384E-07,79870,69528,21/12/2020 13:11:48,
-26.23153,0.9826858,5.180708,11.00365,273.4656,-4.348822E-07,79870,69528,21/12/2020 13:11:49,
-26.91831,0.9826857,6.015815,11.31314,277.3747,8.706913E-07,79870,69528,21/12/2020 13:11:50,
-27.20738,0.9826858,7.036131,17.069,338.6567,8.931135E-07,79870,69528,21/12/2020 13:11:50,
-26.77851,0.9826858,8.010835,17.37749,338.7949,-8.946055E-07,79870,69528,21/12/2020 13:11:50,
-26.4009,1.558686,8.867103,17.43792,338.7987,0,79870,69528,21/12/2020 13:11:51,
-26.08176,2.354686,9.600673,17.45237,337.6294,0,79870,69528,21/12/2020 13:11:51,
-25.71621,2.942686,10.48835,17.45757,337.2382,-8.949977E-07,79870,69528,21/12/2020 13:11:51,
-25.29256,3.078686,11.52514,17.45903,337.2196,8.950049E-07,79870,69528,21/12/2020 13:11:51,
-24.8703,2.770687,12.56248,17.45932,336.268,8.950064E-07,79870,69528,21/12/2020 13:11:51,
-24.67292,2.194687,13.49754,17.3653,329.2008,0,79870,69528,21/12/2020 13:11:51,
-24.63695,1.494687,14.29662,16.85972,323.2484,-8.921189E-07,79870,69528,21/12/2020 13:11:51,
-24.95184,0.9826857,15.10227,3.122854,294.3539,-4.275217E-07,79870,69528,21/12/2020 13:11:52,
-25.90894,1.558686,15.39199,349.7629,282.6072,-4.337924E-07,79870,69528,21/12/2020 13:11:52,
-26.84685,1.978411,15.59671,346.7175,281.9461,-4.386202E-07,79870,69528,21/12/2020 13:11:52,
-27.845,2.118418,15.80671,345.6615,281.8204,-8.812241E-07,79870,69528,21/12/2020 13:11:52,
-27.76463,1.414421,16.62404,15.04006,348.8003,-8.840574E-07,79870,69528,21/12/2020 13:11:52,
-27.12462,0.9826858,17.35711,17.10807,349.8102,0,79870,69528,21/12/2020 13:11:53,
-26.52918,0.9826858,18.21552,16.44403,349.7308,8.901852E-07,79870,69528,21/12/2020 13:11:53,
-25.98824,1.374686,18.99585,16.40166,349.7307,8.89991E-07,79870,69528,21/12/2020 13:11:53,
-25.53246,2.214686,19.65332,16.39725,349.7306,8.899709E-07,79870,69528,21/12/2020 13:11:53,
-25.07669,2.842686,20.3108,16.3958,349.7306,0,79870,69528,21/12/2020 13:11:53,
-24.52976,3.214686,21.09976,16.39527,349.7307,8.899619E-07,79870,69528,21/12/2020 13:11:53,
-23.8919,3.134686,22.02038,16.36724,349.3906,0,79870,69528,21/12/2020 13:11:53,
-23.37252,2.750687,22.82743,15.89757,344.0711,8.877266E-07,79870,69528,21/12/2020 13:11:54,
-23.18909,2.20601,23.64778,16.40593,328.3478,-1.780021E-06,79870,69528,21/12/2020 13:11:54,
-23.86463,1.839678,24.30652,22.75362,308.5051,-4.629122E-06,79870,69528,21/12/2020 13:11:54,
-24.51946,1.075541,24.79001,24.83374,304.662,9.40766E-07,79870,69528,21/12/2020 13:11:54,
-25.41526,0.9826857,25.36945,26.77786,302.3386,0,79870,69528,21/12/2020 13:11:54,
-25.70034,0.9826858,26.40478,25.51488,307.8698,9.460373E-07,79870,69528,21/12/2020 13:11:56,
-26.42579,0.9826858,27.23159,24.2824,301.7061,-9.366383E-07,79870,69528,21/12/2020 13:11:56,
-27.08418,0.9826858,28.11991,24.52058,312.8564,1.876813E-06,79870,69528,21/12/2020 13:11:57,
-27.04329,0.9826858,29.21551,24.87855,321.6132,0,79870,69528,21/12/2020 13:11:57,
-27.00249,0.9826858,30.341,21.55308,343.8344,0,79870,69528,21/12/2020 13:11:58,
-27.244,0.9826858,31.37511,18.81558,347.7689,-1.803947E-06,79870,69528,21/12/2020 13:11:58,
-26.76692,0.9826858,32.3465,15.77846,352.6258,4.436015E-07,79870,69528,21/12/2020 13:11:58,
-26.11898,0.9826858,33.18678,15.61187,352.6383,0,79870,69528,21/12/2020 13:11:58,
-25.04769,0.9826858,33.08137,7.943797,76.27032,0,79870,69528,21/12/2020 13:11:59,
-24.35374,0.9826858,32.31721,8.504137,131.8813,0,79870,69528,21/12/2020 13:11:59,
-24.57143,0.9826858,31.32024,16.10565,201.4813,-4.443258E-07,79870,69528,21/12/2020 13:11:59,
-25.29293,0.9826858,30.55255,20.50866,222.8873,9.115481E-07,79870,69528,21/12/2020 13:11:59,
-26.02709,0.9826858,29.78872,21.56223,224.5533,-1.377026E-06,79870,69528,21/12/2020 13:11:59,
-26.85492,0.9826858,29.12918,24.98244,251.6382,-2.825701E-06,79870,69528,21/12/2020 13:12:00,
-27.88262,0.9826858,29.12098,33.69007,313.1671,-2.052216E-06,79870,69528,21/12/2020 13:12:00,
-27.0621,0.9826858,29.89917,29.42689,16.98806,0,79870,69528,21/12/2020 13:12:01,
-26.10388,0.9826858,30.36288,29.00447,22.9396,0,79870,69528,21/12/2020 13:12:01,
-25.12324,0.9826858,30.70759,27.75608,27.43226,-4.823917E-07,79870,69528,21/12/2020 13:12:01,
-24.10172,0.9826858,31.01326,28.05984,28.64919,-4.837481E-07,79870,69528,21/12/2020 13:12:02,
-23.38709,0.9826858,31.76311,28.12531,28.65274,4.840433E-07,79870,69528,21/12/2020 13:12:02,
-22.71278,0.9826858,32.56001,26.76459,68.97565,-7.171641E-07,79870,69528,21/12/2020 13:12:02,
-21.70937,0.9826858,32.70383,20.06042,136.9357,9.089162E-07,79870,69528,21/12/2020 13:12:02,
-20.96896,0.9826858,32.01215,12.59609,174.2375,-4.374147E-07,79870,69528,21/12/2020 13:12:02,
-21.03379,0.9826858,30.96637,8.927846,190.907,-4.321221E-07,79870,69528,21/12/2020 13:12:02,
-21.24988,0.9826858,29.92406,7.762672,192.1064,-2.154175E-07,79870,69528,21/12/2020 13:12:02,
-21.47299,0.9826858,28.8859,7.520247,192.14,0,79870,69528,21/12/2020 13:12:03,
-21.69536,0.9826858,27.85224,7.469504,192.1409,-4.305403E-07,79870,69528,21/12/2020 13:12:03,
-21.89122,1.558686,26.94181,7.459569,192.1409,0,79870,69528,21/12/2020 13:12:03,
-22.05947,2.354686,26.1597,7.457196,192.141,-2.152641E-07,79870,69528,21/12/2020 13:12:03,
-22.26045,2.942686,25.22098,9.153548,192.0256,2.161965E-07,79870,69528,21/12/2020 13:12:03,
-22.47934,2.994687,24.19405,17.61893,190.6704,-4.478974E-07,79870,69528,21/12/2020 13:12:03,
-23.03319,3.430809,23.28397,33.69007,164.3741,-2.052216E-06,79870,69528,21/12/2020 13:12:04,
-23.38863,4.122808,22.44693,33.62148,148.1252,0,79870,69528,21/12/2020 13:12:04,
-23.40605,4.422809,21.33762,33.60212,122.8198,2.050121E-06,79870,69528,21/12/2020 13:12:04,
-23.10546,4.226809,20.25936,33.59807,115.3896,-1.025012E-06,79870,69528,21/12/2020 13:12:04,
-22.72618,3.746809,19.37848,33.46465,106.8583,0,79870,69528,21/12/2020 13:12:04,
-22.31209,3.126809,18.69476,32.58448,98.40453,1.013263E-06,79870,69528,21/12/2020 13:12:04,
-21.79174,2.306809,18.0883,28.81249,90.0593,9.744031E-07,79870,69528,21/12/2020 13:12:04,
-21.33331,1.506809,17.64175,23.02148,88.63826,4.638267E-07,79870,69528,21/12/2020 13:12:04,
-20.67377,0.9826857,16.98647,1.946846,122.6345,0,79870,69528,21/12/2020 13:12:05,
-19.96619,0.9826857,16.26177,356.8986,135.4688,-2.137565E-07,79870,69528,21/12/2020 13:12:05,
-19.22893,0.9826857,15.50667,355.3102,141.2226,0,79870,69528,21/12/2020 13:12:05,
-18.46882,0.9826857,14.72815,358.567,142.7092,0,79870,69528,21/12/2020 13:12:05,
-17.92702,0.9826857,13.74552,2.463677,142.1626,-1.068204E-07,79870,69528,21/12/2020 13:12:05,
-18.02629,1.902686,12.9517,4.746979,142.103,2.141781E-07,79870,69528,21/12/2020 13:12:05,
-18.12517,2.610686,12.15784,6.744657,142.0984,-4.298617E-07,79870,69528,21/12/2020 13:12:06,
-18.2438,3.078686,11.2052,7.638931,142.098,4.307092E-07,79870,69528,21/12/2020 13:12:06,
-18.38219,3.090686,10.09378,7.955549,142.0981,0,79870,69528,21/12/2020 13:12:06,
-18.50096,2.754687,9.141155,8.346189,142.1781,0,79870,69528,21/12/2020 13:12:06,
-18.62629,2.130687,8.189395,9.072622,144.0416,-4.322951E-07,79870,69528,21/12/2020 13:12:06,
-18.78786,1.390687,7.406403,10.39753,151.7909,-4.340137E-07,79870,69528,21/12/2020 13:12:06,
-19.20606,0.9826858,6.561716,13.5819,175.6731,4.39168E-07,79870,69528,21/12/2020 13:12:06,
-19.86032,0.9826858,5.758082,14.24594,179.0121,0,79870,69528,21/12/2020 13:12:07,
-19.8677,0.9826858,4.609141,14.28979,179.0284,0,79870,69528,21/12/2020 13:12:07,
-19.84965,0.9826858,3.544386,14.29396,179.0285,0,79870,69528,21/12/2020 13:12:07,
-19.47705,1.558686,2.601151,14.29483,178.2811,0,79870,69528,21/12/2020 13:12:07,
-18.87298,2.358686,2.077384,14.17025,170.0319,-4.402834E-07,79870,69528,21/12/2020 13:12:07,
-18.02521,2.970686,1.633927,14.04291,153.8372,0,79870,69528,21/12/2020 13:12:07,
-16.95947,3.138687,1.32285,14.15573,142.3334,4.402553E-07,79870,69528,21/12/2020 13:12:07,
-16.2179,2.830687,0.4849022,14.24884,135.1295,0,79870,69528,21/12/2020 13:12:08,
-15.53552,2.254687,-0.1903225,14.26708,133.5324,0,79870,69528,21/12/2020 13:12:08,
-14.93543,1.554687,-0.7188225,14.16047,125.9851,1.761058E-06,79870,69528,21/12/2020 13:12:08,
-14.17795,0.9826857,-1.064599,11.77924,88.80589,2.180349E-07,79870,69528,21/12/2020 13:12:08,
-13.22584,0.6451764,-0.9727138,8.838344,84.22794,-2.160083E-07,79870,69528,21/12/2020 13:12:08,
-12.29496,0.1761903,-0.8544706,8.501819,84.21767,-1.29489E-06,79870,69528,21/12/2020 13:12:08,
-11.17598,-0.02439463,-0.7318019,8.475551,84.21765,-6.474007E-07,79870,69528,21/12/2020 13:12:09,
-10.11858,-0.02361602,-0.6247247,8.471369,84.21765,2.157979E-07,79870,69528,21/12/2020 13:12:09,
-9.06518,-0.02284038,-0.5180517,8.470489,84.21764,2.157974E-07,79870,69528,21/12/2020 13:12:09,
-8.015791,-0.02206784,-0.4117853,8.470302,84.21764,6.473917E-07,79870,69528,21/12/2020 13:12:09,
-6.955957,-0.02128738,-0.3044612,8.47026,84.21764,4.315945E-07,79870,69528,21/12/2020 13:12:09,
-5.897133,-0.02050775,-0.1972394,8.470254,84.21766,1.294783E-06,79870,69528,21/12/2020 13:12:09,
-4.84122,-0.01973039,-0.09031237,8.470253,84.21764,8.631889E-07,79870,69528,21/12/2020 13:12:09,
-3.790118,-0.01895636,0.01612756,8.470253,84.21764,1.078986E-06,79870,69528,21/12/2020 13:12:10,
-2.736262,-0.01818037,0.1228464,8.470253,84.21764,8.631889E-07,79870,69528,21/12/2020 13:12:10,
-1.676629,-0.01740021,0.23015,8.470253,84.21764,8.631889E-07,79870,69528,21/12/2020 13:12:10,
-0.6188243,-0.01662135,0.3372687,8.470253,84.21764,1.078986E-06,79870,69528,21/12/2020 13:12:10,
0.4352538,-0.01584524,0.44401,8.470253,84.21764,8.631889E-07,79870,69528,21/12/2020 13:12:10,
1.483707,-0.01507324,0.5501816,8.470253,84.21764,-2.157972E-07,79870,69528,21/12/2020 13:12:10,
2.543281,-0.01429319,0.6574794,8.470253,84.21764,8.631889E-07,79870,69528,21/12/2020 13:12:10,
3.60236,-0.01351327,0.7647272,8.470253,84.21764,1.078986E-06,79870,69528,21/12/2020 13:12:11,
4.658796,-0.01273549,0.8717071,8.470252,84.21764,1.294783E-06,79870,69528,21/12/2020 13:12:11,
5.662968,-0.01207298,0.6712254,8.470253,84.21764,8.631889E-07,79870,69528,21/12/2020 13:12:11,
6.578351,-0.01154524,0.1889936,8.470253,84.21764,1.078986E-06,79870,69528,21/12/2020 13:12:11,
7.638841,-0.01076788,0.2829646,8.470253,84.21764,8.631889E-07,79870,69528,21/12/2020 13:12:11,
8.664103,-0.009981036,0.5120809,8.470252,84.21764,2.157972E-07,79870,69528,21/12/2020 13:12:11,
9.70518,0.1194574,0.6806664,8.470251,84.21764,-2.157972E-07,79870,69528,21/12/2020 13:12:11,
10.75453,0.1584227,0.7869288,8.470252,84.21764,-6.473916E-07,79870,69528,21/12/2020 13:12:12,
11.75598,0.03909326,0.888341,8.470252,84.21764,-6.473916E-07,79870,69528,21/12/2020 13:12:12,
12.85076,-0.01177073,0.999207,8.470252,84.21764,-6.473916E-07,79870,69528,21/12/2020 13:12:14,
13.89553,-0.01677907,1.105009,8.470251,84.21764,-2.157972E-07,79870,69528,21/12/2020 13:12:14,
14.9496,-0.01731437,1.211751,8.470252,84.21764,-6.473916E-07,79870,69528,21/12/2020 13:12:14,
15.99936,-0.01731431,1.302434,9.156122,87.31412,6.485943E-07,79870,69528,21/12/2020 13:12:14,
17.0639,-0.01731437,1.330686,9.655932,89.20322,2.165108E-07,79870,69528,21/12/2020 13:12:14,
18.12831,-0.01731431,1.344634,9.761088,89.27171,1.082894E-06,79870,69528,21/12/2020 13:12:14,
19.19006,-0.01731431,1.358107,9.783163,89.27362,-2.165932E-07,79870,69528,21/12/2020 13:12:15,
20.24722,-0.01731431,1.373853,9.709979,89.00467,0,79870,69528,21/12/2020 13:12:15,
21.30469,-0.01731431,1.392448,9.668332,88.98672,2.165187E-07,79870,69528,21/12/2020 13:12:15,
22.36968,-0.01731431,1.411291,9.659598,88.98623,-8.660524E-07,79870,69528,21/12/2020 13:12:15,
23.4331,-0.01731431,1.430109,9.657763,88.98623,6.495358E-07,79870,69528,21/12/2020 13:12:15,
24.49305,-0.01731431,1.448866,9.657372,88.98621,2.165117E-07,79870,69528,21/12/2020 13:12:15,
25.54646,0.002266347,1.468101,9.657292,88.98621,2.165117E-07,79870,69528,21/12/2020 13:12:15,
26.60644,0.05012584,1.488537,9.657278,88.98621,-4.330232E-07,79870,69528,21/12/2020 13:12:16,
27.67014,0.07275617,1.508175,9.657276,88.98621,-2.165116E-07,79870,69528,21/12/2020 13:12:16,
28.7297,0.1217743,1.527615,9.657279,88.98621,-6.495348E-07,79870,69528,21/12/2020 13:12:16,
29.63103,0.2027452,1.048692,9.7674,88.98622,-4.331657E-07,79870,69528,21/12/2020 13:12:16,
30.68378,0.2794065,0.9374753,11.35963,109.5832,8.708332E-07,79870,69528,21/12/2020 13:12:16,
30.88859,0.304064,-0.0951314,13.9055,129.6837,0,79870,69528,21/12/2020 13:12:17,
31.14146,0.2787837,-1.212759,14.37523,100.0069,0,79870,69528,21/12/2020 13:12:18,
32.09759,0.3290937,-1.515406,19.97381,12.43289,-1.362624E-06,79870,69528,21/12/2020 13:12:19,
32.97838,0.3442795,-0.9490039,20.11654,11.05448,-1.363863E-06,79870,69528,21/12/2020 13:12:19,
33.65759,0.3563908,-0.1880942,20.23841,7.008807,0,79870,69528,21/12/2020 13:12:20,
34.44209,0.3986362,0.4979277,18.55893,28.2553,4.50304E-07,79870,69528,21/12/2020 13:12:20,
35.52266,0.4673243,0.8101624,18.41009,28.36598,-1.349739E-06,79870,69528,21/12/2020 13:12:20,
34.73927,0.3933396,1.495157,12.54951,317.1576,4.373354E-07,79870,69528,21/12/2020 13:12:21,
33.69915,0.2923126,1.602783,12.28772,319.3294,-8.737911E-07,79870,69528,21/12/2020 13:12:21,
32.93978,0.2996122,2.324141,12.23289,319.9818,4.368048E-07,79870,69528,21/12/2020 13:12:21,
32.26275,0.325189,3.130648,12.22138,320.036,4.367857E-07,79870,69528,21/12/2020 13:12:21,
31.57917,0.3188945,3.947024,12.21897,320.0375,1.310345E-06,79870,69528,21/12/2020 13:12:22,
30.89165,0.3860813,4.754096,12.21848,320.0376,4.367809E-07,79870,69528,21/12/2020 13:12:22,
30.20591,0.5145801,5.544501,12.21836,320.0376,-4.367807E-07,79870,69528,21/12/2020 13:12:22,
29.8142,0.5511742,6.471211,12.21835,320.0376,-4.367807E-07,79870,69528,21/12/2020 13:12:22,
